Vehicle,Description,StartLocation,EndLocation,MotionDuration,Mileage,Violations,StationaryDuration,NightDriveDuration,Stops,MaxSpeed,StopDuration,TotalDriveTime,Overrevving,Freewheeling,HarshBraking,HarshAcceleration,IdleTime,TotalWeekendMileage,NumberofNightTimeStops,NightDriveMileage,AverageSpeed,BatteryConnected,BatteryDisconnected,MaxDriving
KDD 112W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 764C,,Palacina Interiors Kitale Lane,Palacina Interiors Kitale Lane,00:00:00,97,13,00:00:00,00:02:12,2,73,00:11:04,00:11:25,0,0,0,0,315,0,1,29,8,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Nakumatt Village Market Limuru Road,Nakumatt Village Market Limuru Road,00:00:00,79,43,00:00:00,00:00:28,1,67,00:13:42,00:05:11,0,0,0,0,402,0,1,16,15,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,140,1,00:00:00,00:00:41,2,245,00:14:33,00:06:42,0,0,0,0,0,0,3,15,21,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Bid Apartments Karuna Road,Bid Apartments Karuna Road,00:00:00,149,19,00:00:00,00:01:12,0,89,00:06:34,00:05:39,0,0,0,0,362,0,2,33,26,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Westlands Apartments Ring Road Westlands,Westlands Apartments Ring Road Westlands,00:00:00,28,10,00:00:00,00:00:00,2,75,00:13:17,00:00:59,0,0,0,0,66,0,1,0,28,0,0,0
KDE 065U,,Nairobi Primary Mamlaka Road,Nairobi Primary Mamlaka Road,00:00:00,157,22,00:00:00,00:02:31,3,101,00:15:53,00:06:13,0,0,0,0,467,0,3,79,25,0,0,0
KCY 480D,,Collindale Security Kampala Road,Collindale Security Kampala Road,00:00:00,151,40,00:00:00,00:00:45,1,77,00:14:07,00:06:07,0,0,0,0,241,0,2,22,25,0,0,0
KDD 687E,,Nakumatt Village Market Limuru Road,Nakumatt Village Market Limuru Road,00:00:00,148,20,00:00:00,00:00:14,3,89,00:18:32,00:04:23,0,0,0,0,306,0,2,8,34,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Karen,Karen,00:00:00,123,8,00:00:00,00:00:34,1,73,00:09:01,00:05:29,0,0,0,0,307,0,1,15,22,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,General Motors Enterprise Road,General Motors Enterprise Road,00:00:00,55,10,00:00:00,00:00:08,1,67,00:12:44,00:01:48,0,0,0,0,36,0,2,4,31,0,0,0
KDC 513X,,Athi River Epz,Athi River Epz,00:00:00,146,47,00:00:00,00:02:52,2,75,00:16:21,00:06:06,0,0,0,0,200,0,3,85,24,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,76,12,00:00:00,00:00:31,2,85,00:12:12,00:02:09,0,0,0,0,62,0,1,16,35,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Pesa Point Atm Mountain View ,Pesa Point Atm Mountain View ,00:00:00,138,41,00:00:00,00:01:44,2,89,00:14:53,00:05:44,0,0,0,0,246,0,1,44,24,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,4,8,00:00:00,00:00:00,1,46,00:13:11,00:00:10,0,0,0,0,29,0,1,0,24,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Nairobi School Waiyaki Way,Nairobi School Waiyaki Way,00:00:00,90,26,00:00:00,00:00:24,1,62,00:10:08,00:04:13,0,0,0,0,268,0,3,9,21,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Kenya Power And Lighting Company Utalii Lane,Kenya Power And Lighting Company Utalii Lane,00:00:00,95,46,00:00:00,00:01:47,4,83,00:20:34,00:02:59,0,0,0,0,166,95,3,52,32,0,0,0
KCZ 560G,,Bangkok Chinese Restaurant Parklands Road,Bangkok Chinese Restaurant Parklands Road,00:00:00,6,6,00:00:00,00:00:11,3,39,00:23:30,00:00:24,0,0,0,0,17,6,2,3,15,0,0,0
KCU 557U, PARKED LONGTERM,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,1,10,00:00:00,00:00:00,1,8,00:04:47,00:00:00,0,0,0,0,0,1,1,0,0,5,5,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Meditaranneo Restaurant Woodvale Grove,Meditaranneo Restaurant Woodvale Grove,00:00:00,255,57,00:00:00,00:03:16,7,85,00:14:42,00:08:15,0,0,0,0,422,255,4,97,31,0,0,0
KDB 454Z,,Kariokor Methodist Church General Waruinge Road,Kariokor Methodist Church General Waruinge Road,00:00:00,167,26,00:00:00,00:03:14,7,80,00:15:54,00:06:29,0,0,0,0,312,167,2,101,26,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Foot Brigde Mombasa Road,Foot Brigde Mombasa Road,00:00:00,185,21,00:00:00,00:02:19,6,93,00:08:59,00:05:09,0,0,0,0,156,185,3,83,36,0,0,0
KDH 764C,,Uthiru,Uthiru,00:00:00,261,26,00:00:00,00:03:40,7,77,00:10:01,00:13:23,0,0,0,0,433,261,2,124,20,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Ruiru,Ruiru,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Exeter Court Kindaruma Road,Exeter Court Kindaruma Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Kabete Flats Karuna Road,Kabete Flats Karuna Road,00:00:00,181,27,00:00:00,00:03:01,6,118,00:10:13,00:06:20,0,0,0,0,302,181,2,97,29,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Astrol Mombasa Road,Astrol Mombasa Road,00:00:00,8,6,00:00:00,00:00:00,3,65,00:16:31,00:00:22,0,0,0,0,6,8,1,0,22,0,0,0
KDE 065U,,Child Evangelism Centre Moi Drive,Child Evangelism Centre Moi Drive,00:00:00,207,32,00:00:00,00:03:40,7,94,00:12:53,00:09:41,0,0,0,0,250,207,2,114,21,0,0,0
KCY 480D,,Bid Apartments Karuna Road,Bid Apartments Karuna Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 687E,,Spring Valley Police Station ,Spring Valley Police Station ,00:00:00,117,14,00:00:00,00:00:00,8,83,00:13:13,00:03:42,0,0,0,0,396,117,1,0,32,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Sandalwood  Apartments Lenana Road,Sandalwood  Apartments Lenana Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 589K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 978N,,Cooperative Bank Atm ,Cooperative Bank Atm ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 513X,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 160K,,Pizza Inn Westlands Ring Road Westlands,Pizza Inn Westlands Ring Road Westlands,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 471D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 722N,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 277W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 950V,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 479D,,The Green House Church ,The Green House Church ,00:00:00,30,10,00:00:00,00:01:09,1,61,00:17:34,00:01:00,0,0,0,0,42,30,1,37,30,0,0,0
KCY 806Z,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCX 989Y,,Kplc Ruiru Depot,Kplc Ruiru Depot,00:00:00,140,28,00:00:00,00:03:11,2,92,00:18:40,00:04:39,0,0,0,0,148,140,1,110,30,0,0,0
KCX 520Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 548U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 804Z,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 489G,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 947V,,Bp Lavington James Gichuru Road,Bp Lavington James Gichuru Road,00:00:00,149,23,00:00:00,00:03:24,5,72,00:06:05,00:06:39,0,0,0,0,142,149,1,62,22,0,0,0
KCX 952Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 481D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 528M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 563U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 492D,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,62,36,00:00:00,00:00:15,3,66,00:21:01,00:02:30,0,0,0,0,242,0,4,6,25,6,6,0
KCX 961Y,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCY 477D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDM 325H,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,72,73,00:00:00,00:00:06,2,83,00:20:01,00:03:05,0,0,0,0,260,0,5,3,23,1,1,0
KCZ 560G,,D.Os Office Kayole ,D.Os Office Kayole ,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KCU 557U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 547U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 951V,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KCU 549U,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDJ 215D,,Mobil Plaza Muthaiga Road,Mobil Plaza Muthaiga Road,00:00:00,0,0,00:00:00,00:00:00,1,0,00:23:58,00:00:00,0,0,0,0,0,0,1,0,0,0,0,0
KDB 454Z,,Kobil Outer Ring Juja Road Junction,Kobil Outer Ring Juja Road Junction,00:00:00,143,25,00:00:00,00:01:09,1,80,00:15:41,00:06:05,0,0,0,0,322,0,4,34,24,0,0,0
KCX 519Z,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 561M,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 112W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 764C,,Palacina Interiors Kitale Lane,Palacina Interiors Kitale Lane,00:00:00,91,32,00:00:00,00:00:00,0,72,00:09:56,00:04:04,0,0,0,0,326,0,2,0,22,0,0,0
KDC 135K,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 821E,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 472D,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDD 117W,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 527M,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDB 455Z,,Athi River Epz,Athi River Epz,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 915Q,,Nakumatt Village Market Limuru Road,Nakumatt Village Market Limuru Road,00:00:00,125,91,00:00:00,00:00:44,0,73,00:07:21,00:08:30,0,0,0,0,624,0,3,15,15,0,0,0
KDC 254H,,Great Jubilee Shopping Center Langata Road,Great Jubilee Shopping Center Langata Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 511X,,Warren Enterprises Limited ,Warren Enterprises Limited ,00:00:00,136,0,00:00:00,00:00:00,2,83,00:12:58,00:06:48,0,0,0,0,0,0,4,0,20,0,0,0
KDD 986B,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 514X,,Bid Apartments Karuna Road,Bid Apartments Karuna Road,00:00:00,202,20,00:00:00,00:01:13,1,77,00:14:59,00:07:40,0,0,0,0,757,0,3,36,26,0,0,0
KDC 256H,,Playway Education Center ,Playway Education Center ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 263J,,Mesora Supermarket Mumias Road,Mesora Supermarket Mumias Road,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDC 562M,,Pavement Club Waiyaki Way,Pavement Club Waiyaki Way,00:00:00,25,10,00:00:00,00:00:00,2,59,00:12:38,00:01:02,0,0,0,0,60,0,1,0,24,0,0,0
KDE 065U,,Nairobi Primary Mamlaka Road,Nairobi Primary Mamlaka Road,00:00:00,187,29,00:00:00,00:02:08,1,87,00:15:31,00:07:15,0,0,0,0,404,0,1,79,26,0,0,0
KCY 480D,,Collindale Security Kampala Road,Collindale Security Kampala Road,00:00:00,101,36,00:00:00,00:00:00,2,77,00:10:30,00:04:39,0,0,0,0,139,0,1,0,22,0,0,0
KDD 687E,,Nakumatt Village Market Limuru Road,Nakumatt Village Market Limuru Road,00:00:00,201,17,00:00:00,00:02:01,2,88,00:15:46,00:06:57,0,0,0,0,310,0,0,56,29,0,0,0
KDE 064U,,Pesa Point Atm Ongata Rongai ,Pesa Point Atm Ongata Rongai ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDH 925J,,Karen,Karen,00:00:00,67,10,00:00:00,00:00:00,1,70,00:08:42,00:03:05,0,0,0,0,286,0,1,0,22,0,0,0
KDC 818W,,Muslim Centre ,Muslim Centre ,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
KDG 264J,,St. Austins Secondary School Olengruone Avenue,St. Austins Secondary School Olengruone Avenue,00:00:00,0,0,00:00:00,00:00:00,0,0,00:00:00,00:00:00,0,0,0,0,0,0,0,0,0,0,0,0
